name,required_age,is_free,game_id
Song of the Deep,0,False,2446
Draco Dux,0,False,2447
Blade Ballet,0,False,2448
Avadon 3: The Warborn,0,False,2449
Bayonetta,17,False,2450
Vanquish,18,False,2451
Allumette,0,True,2452
A-Gents,0,False,2453
Steep™,0,False,2454
Tom Clancy's Ghost Recon® Wildlands,0,False,2455
Father´s Island,0,False,2456
The Deed: Dynasty,0,False,2457
Soulcaster: Part I & II,0,False,2458
The Impossible Travel Agency,0,False,2459
Varenje,0,True,2460
Megadimension Neptunia VII,0,False,2461
Midnight at the Celestial Palace: Part I,0,False,2462
One Last Chance,0,False,2463
The Leisure of Grisaia,0,False,2464
Rocket Riot,0,False,2465
Bearslayer,0,False,2466
Xenoraid: The First Space War,0,False,2467
Starters Orders 6 Horse Racing,0,False,2468
🔴 Circles,0,False,2469
Guards,0,False,2470
The Letter - Horror Visual Novel,0,False,2471
One Dark Night,0,True,2472
Temple of Rust,0,True,2473
Star Fleet Armada Rogue Adventures,0,False,2474
R.C. Bot Inc.,0,False,2475
You... and who else?,0,False,2476
Auro: A Monster-Bumping Adventure,0,False,2477
A World With No Colour,0,False,2478
Exotic Matter,0,False,2479
Vektron Revenge,0,False,2480
Final Days,0,False,2481
VIRTUAnimator,0,False,2482
PlayFortress,0,False,2483
Deer Man,0,False,2484
Love in the Glen,0,False,2485
Super Cat Herding: Totally Awesome Edition,0,False,2486
Allods Online,0,True,2487
Discovr™ Egypt: King Tut's Tomb,0,True,2488
Halo Wars: Definitive Edition,0,False,2489
Bowslinger,0,False,2490
The Hero Project: Redemption Season,0,False,2491
Battlesloths 2025: The Great Pizza Wars,0,False,2492
Riverbond,0,False,2493
Sector 724,0,False,2494
Wars of Napoleon,0,False,2495
Kinacoustic,0,False,2496
Cherry Tree High Girls' Fight,0,False,2497
LightWalk,0,False,2498
The Slimeking's Tower,0,True,2499
Auto Age: Standoff,0,False,2500
Cursor Challenge,0,False,2501
Conception II: Children of the Seven Stars,0,False,2502
FireAlpaca SE,0,False,2503
Palinurus,0,True,2504
WRC 6 FIA World Rally Championship,0,False,2505
"States, Firms, & Households",0,False,2506
Snooker Nation Championship,0,False,2507
Carnival Games® VR,0,False,2508
Astral Domine,0,False,2509
Ghost Town Mine Ride & Shootin' Gallery,0,False,2510
Medieval Battlefields - Black Edition,0,False,2511
YIIK: A Postmodern RPG,0,False,2512
Masquerada: Songs and Shadows,0,False,2513
Rumpus,0,False,2514
Infinite Shooter,0,False,2515
Space Bit Attack,0,False,2516
Vilmonic,0,False,2517
VR Baseball,0,False,2518
Gahkthun of the Golden Lightning Steam Edition,18,False,2519
Last Heroes 3,0,False,2520
GAIN,0,False,2521
Grim Legends 3: The Dark City,0,False,2522
Mythic Wonders: The Philosopher's Stone,0,False,2523
Who Must Die,0,False,2524
Babylon 2055 Pinball,0,False,2525
Zombie Pinball,0,False,2526
Wrath of Anna,0,False,2527
Lines,0,False,2528
Plastic Playground,0,True,2529
Windlands 2,0,False,2530
ABE VR,0,True,2531
ZRoll,0,False,2532
Political Animals,0,False,2533
Mushroom Wars 2,0,False,2534
The Signal From Tölva,0,False,2535
Audio Arena,0,False,2536
Sky to Fly: Soulless Leviathan,0,False,2537
Outrage,0,False,2538
Apollo 11 VR,0,False,2539
Minigame Party VR,0,False,2540
TumbleSeed,0,False,2541
Holopoint,0,False,2542
Adele: Following the Signs,0,False,2543
March of the Living,0,False,2544
StarFringe: Adversus,0,False,2545
Drusilla Dreams,0,False,2546
VReakout,0,False,2547
SpiritSphere DX,0,False,2548
POSTZ: ZOMBIES VR,0,False,2549
SEUM: Speedrunners from Hell,0,False,2550
HoloBall,0,False,2551
Dimensional,0,False,2552
Alexa's Wild Night,0,False,2553
Storm VR,0,True,2554
Surgeon Simulator VR: Meet The Medic,0,True,2555
Defend Your Crypt,0,False,2556
Domino Sky,0,False,2557
"Forgotten, Not Lost - A Kinetic Novel",0,False,2558
Moustache Mountain,0,False,2559
My Lady,0,False,2560
Camp Sunshine,0,False,2561
Stonehenge VR SANDBOX,0,False,2562
Andromedum,0,False,2563
OPUS: The Day We Found Earth,0,False,2564
Hotel Blind,0,False,2565
Gary the Gull,0,True,2566
StarsOne,0,False,2567
Runes: The Forgotten Path,0,True,2568
Exception,0,False,2569
Gunslinger Trainer,0,False,2570
Christmas Adventure: Candy Storm,0,False,2571
The Orphan Dreams,0,False,2572
Jaunt VR - Experience Cinematic Virtual Reality,0,True,2573
STAR WARS™: Rebel Assault I + II,0,False,2574
Slime & Friends,0,False,2575
Hand of Fate 2,0,False,2576
Weather Lord: Following the Princess Collector's Edition,0,False,2577
Doctor Kvorak's Obliteration Game,0,False,2578
The Room Three,0,False,2579
A dragon girl looks up at the endless sky,0,False,2580
DUCATI - 90th Anniversary,0,False,2581
Zombillie,0,False,2582
Dual Core,0,False,2583
Odd||Even,0,False,2584
Domain Defense,0,False,2585
Nokori,0,False,2586
Judgment: Apocalypse Survival Simulation,0,False,2587
Smash Pixel Racing,0,False,2588
Dead Some Day,0,False,2589
Space Scaven,0,False,2590
Flag N Frag,0,False,2591
Bannerman,0,False,2592
The American Dream,0,False,2593
Skedaddle,0,False,2594
Edgar,0,False,2595
Big Buck Hunter Arcade,0,False,2596
Project RPG Remastered,0,False,2597
YamaYama,0,False,2598
Omensight: Definitive Edition,0,False,2599
FrightShow Fighter,0,False,2600
STAR WARS™: Rogue Squadron 3D,0,False,2601
Stay Close,0,False,2602
Domain Defense VR,0,False,2603
The Battle for Sector 219,0,False,2604
Bazaar,0,False,2605
Dashing Dinos,0,False,2606
Bloody Chronicles - New Cycle of Death Visual Novel,0,False,2607
"Warhammer 40,000: Armageddon - Da Orks",0,False,2608
PAC-MAN 256,0,False,2609
Spell Fighter VR,0,True,2610
Shift Orb,0,False,2611
"Don't Die Dateless, Dummy!",0,False,2612
Piggy Princess,0,False,2613
Cyber City 2157: The Visual Novel,0,False,2614
Shiny Gauntlet,0,False,2615
RAM BOE,0,False,2616
World Of Undead,0,False,2617
Aeternum,0,False,2618
Mystic Melee,0,False,2619
Atriage,0,False,2620
Beach Ball Valley,0,False,2621
Magic Quest,0,False,2622
Project Starship,0,False,2623
Amaranthine,0,False,2624
Mainlining,0,False,2625
Gravity Den,0,False,2626
Awakening: The Redleaf Forest Collector's Edition,0,False,2627
Gerty,0,False,2628
Pertinence,0,False,2629
XorceD - Sashiro's Laedrum,0,False,2630
CrazyCars3D,0,False,2631
Cubicolor,0,False,2632
Neon Hardcorps,0,False,2633
The Temporal Invasion,0,False,2634
SLG Remix,0,False,2635
A Tofu Tail,0,False,2636
The Eyes of Ara,0,False,2637
The HinterLands,0,False,2638
[the Sequence],0,False,2639
A Room Beyond,0,False,2640
Days of War: Definitive Edition,0,False,2641
Rally Copters,0,False,2642
GIGA WRECKER,0,False,2643
Mini Metal,0,False,2644
Crystal Chip Collector,0,False,2645
Break Through: Artificial Maze,0,False,2646
MilitAnt,0,False,2647
Decisive Campaigns: Barbarossa,0,False,2648
LuckCatchers,0,True,2649
I Am Caligula,0,False,2650
Spider Wars,0,False,2651
Age of Cavemen,0,True,2652
Demon's Crystals,0,False,2653
Button Frenzy,0,False,2654
DRAGON BALL XENOVERSE 2,0,False,2655
Rogue Contracts: Syndicate,0,False,2656
The Lost Souls,0,False,2657
Dark Quest 2,0,False,2658
prog.1,0,False,2659
TableTop Soccer,0,False,2660
Last Will,0,False,2661
Borstal,0,False,2662
Spaceman Sparkles 3,0,False,2663
Tyto Ecology,0,False,2664
Forgotten Tales: Day of the Dead,0,False,2665
Secrets of Magic: The Book of Spells,0,False,2666
Candice DeBébé's Incredibly Trick Lifestyle,0,False,2667
Blasting Agent: Ultimate Edition,0,False,2668
Hero Quest: Tower Conflict,0,False,2669
Innoquous 5,0,False,2670
Dear RED - Extended,0,False,2671
Quantum Chess,0,False,2672
Ninja Outbreak,0,False,2673
Black Rose,0,True,2674
Love is Dead,0,False,2675
To Ash,0,False,2676
Envy the Dead,0,False,2677
Airstrike HD,0,False,2678
Mibibli's Quest,0,False,2679
Link,0,False,2680
Blueprint Tycoon,0,False,2681
Boundel: The Second Era,0,True,2682
Dungeon Escape,0,False,2683
Nil-Ninjahtic: Ronin,0,False,2684
First Person Tennis - The Real Tennis Simulator VR,0,False,2685
Dark Fear,0,False,2686
BrambleLash,0,False,2687
Madness Cubed,0,False,2688
Awareness Rooms,0,False,2689
A Healer Only Lives Twice,0,False,2690
Blackwood Crossing,0,False,2691
Vairon's Wrath,0,False,2692
Hustle Cat,0,False,2693
Vaccine War,0,False,2694
Dark Parables: The Little Mermaid and the Purple Tide Collector's Edition,0,False,2695
Frio - Lost in old town,0,False,2696
One Man Is Not No Man,0,True,2697
Marble Void,0,False,2698
Realities,0,True,2699
Mad Bullets,0,False,2700
Laser Disco Defenders,0,False,2701
Insane,0,False,2702
Asemblance,0,False,2703
The Fifth Expedition,0,False,2704
Frederic: Resurrection of Music Director's Cut,0,False,2705
Powargrid,0,False,2706
Party Saboteurs: After Party,0,False,2707
Ian's Eyes,0,True,2708
Damsel,0,False,2709
Koihime Enbu 恋姫†演武,0,False,2710
Rising Islands,0,False,2711
The Cubicle.,0,True,2712
UNDER NIGHT IN-BIRTH Exe:Late,0,False,2713
Battle Chef Brigade Deluxe,0,False,2714
The Rebel,0,False,2715
Trillion: God of Destruction,0,False,2716
End Of The Mine,0,False,2717
Out of Ammo,0,False,2718
Nighttime Terror VR: Dessert Defender,0,False,2719
Catch a Falling Star,0,False,2720
WizardCraft,0,False,2721
Thorne - Death Merchants,0,False,2722
qrth-phyl,0,False,2723
Return Home,0,False,2724
EEP Train Simulator Mission,0,False,2725
The Secret of Pineview Forest,0,True,2726
The Body VR: Journey Inside a Cell,0,True,2727
Cranks and Goggles,0,False,2728
Military Life: Tank Simulator,0,False,2729
Caveblazers,0,False,2730
Midvinter,0,False,2731
Spellstone,0,True,2732
Dawn of the Robot Empire,0,False,2733
theBlu,0,False,2734
Snakes on an Extradimensional Plane,0,False,2735
Demetrios - The BIG Cynical Adventure,0,False,2736
CounterAttack,0,False,2737
Brute,0,False,2738
C14 Dating,0,False,2739
Whirligig VR Media Player,0,False,2740
Trucker,0,False,2741
War Birds: WW2 Air strike 1942,0,False,2742
Secrets of Deep Earth Shrine,0,False,2743
Highway Blossoms,0,False,2744
Wincars Racer,0,False,2745
Giant Cop: Justice Above All,0,False,2746
Cubikolor,0,False,2747
Khan: Absolute Power,0,True,2748
Drawn®: Dark Flight™ Collector's Edition,0,False,2749
Candlelight,0,False,2750
Rocket Shooter,0,False,2751
Gold Rush: The Game,0,False,2752
Tropical Fish Shop 2,0,False,2753
Meridian: Squad 22,0,False,2754
Safety Driving Simulator: Car,0,False,2755
Safety Driving Simulator: Motorbike,0,False,2756
Woeful Woebots,0,False,2757
Polyology,0,False,2758
Table Top Racing: World Tour,0,False,2759
The Spatials: Galactology,0,False,2760
Mind Unleashed,0,False,2761
GraveRun,0,False,2762
Danmaku Unlimited 3,0,False,2763
Ember Kaboom,0,False,2764
Kittypocalypse,0,False,2765
Battle Chasers: Nightwar,0,False,2766
Amigdala,0,False,2767
Capitalism Plus,0,False,2768
Seven Kingdoms: Ancient Adversaries,0,False,2769
Campgrounds: The Endorus Expedition Collector's Edition,0,False,2770
BOOR,0,False,2771
MAZE LORD,0,False,2772
Overload Playable Teaser 3.0,0,True,2773
Aegis of Earth: Protonovus Assault,0,False,2774
Assault on Arnhem,0,False,2775
The Lab,0,True,2776
Creepy Castle,0,False,2777
Ace of Seafood,0,False,2778
"Hot Dogs, Horseshoes & Hand Grenades",0,False,2779
Fatal Fight,0,False,2780
Ariel,0,False,2781
REDCON,0,False,2782
Ahnayro: The Dream World,0,False,2783
Tenrow,0,False,2784
Legend of Moros,0,False,2785
Attack on Titan / A.O.T. Wings of Freedom,18,False,2786
Daughter of Shadows: An SCP Breach Event,0,False,2787
Book of Demons,0,False,2788
DAMAGE CONTROL,0,False,2789
Stealth Labyrinth,0,False,2790
Yon Paradox,0,False,2791
Insane Decay of Mind: The Labyrinth,0,False,2792
Planar Conquest,0,False,2793
Spunk and Moxie,0,False,2794
Dino Eggs: Rebirth,0,False,2795
Grid Masters,0,False,2796
Serafina's Crown,0,False,2797
Backstreets of the Mind,0,False,2798
SPLIT BULLET,0,False,2799
Commands & Colors: The Great War,0,False,2800
Atulos Online,0,True,2801
Hush Hush - Unlimited Survival Horror,0,False,2802
The Crow's Eye,0,False,2803
Rush for gold: California,0,False,2804
Grand Pigeon's Duty,0,False,2805
There's Poop In My Soup,0,False,2806
Space Ranger ASK,0,False,2807
Monster Boy and the Cursed Kingdom,0,False,2808
Bloody Zombies,0,False,2809
Sixtieth Kilometer,0,False,2810
Infinity Wings - Scout & Grunt,0,False,2811
Semispheres,0,False,2812
Torgar's Quest,0,False,2813
Planet in the Shadows,0,False,2814
ASMR Universe,0,False,2815
Overload,0,False,2816
Spells 'n' Stuff,0,False,2817
Axes and Acres,0,False,2818
"I, Hope",0,False,2819
Phlyndir,0,False,2820
The Bottom of the Well,0,True,2821
Jesus Christ RPG Trilogy,0,True,2822
Rock Paper Scissors Champion,0,True,2823
Cellar,0,False,2824
YEARN Tyrant's Conquest,0,False,2825
Zombie Parking,0,False,2826
Nanobots,0,False,2827
Istrolid,0,True,2828
pimeja nasa (PataNoir),0,False,2829
Land it Rocket,0,False,2830
Gnomes Garden 2,0,False,2831
Meld,0,False,2832
Calcu-Late,0,False,2833
Verdict Guilty - 유죄 평결,0,False,2834
A grande bagunça espacial - The big space mess,0,False,2835
Stormworm+,0,True,2836
A Little Lily Princess,0,False,2837
Job Simulator,0,False,2838
Nefarious,0,False,2839
Logic Missile,0,False,2840
Bitardia Cards: Memes of 2ch,0,True,2841
IS Defense,0,False,2842
Escape: Close Call,0,False,2843
Hidden Object 6-in-1 bundle,0,False,2844
Bizarre Earthquake,0,False,2845
Bacteria,0,False,2846
Caravanserail,0,False,2847
Little Walker,0,False,2848
Overcooked,0,False,2849
Deranged Rabbits,0,False,2850
Square's Route,0,False,2851
Terror Lab,0,False,2852
Minimal,0,False,2853
Mind Games,0,False,2854
Dead End Road,0,False,2855
Draw Rider,0,False,2856
Rebirth of Island,0,False,2857
Rabiez: Epidemic,0,False,2858
GEO Master,0,False,2859
Pinball HD Collection,0,False,2860
Lionessy Story,0,False,2861
VirZOOM Arcade,0,True,2862
Puzzle Box,0,False,2863
"Imhotep, Pyramid Builder",0,False,2864
Infinity Saga,0,False,2865
So Long Earth,0,True,2866
Night light,0,False,2867
Mystica: The Ninth Society,0,False,2868
WOLFLAME,0,False,2869
Last Dream: World Unknown,0,False,2870
AsteroidsHD,0,False,2871
Hybrid Animals,0,False,2872
Dimensional Intersection,0,False,2873
Crystal Crisis,0,False,2874
LostWinds,0,False,2875
LostWinds 2: Winter of the Melodias,0,False,2876
Day of Infamy,0,False,2877
The Next Door,0,False,2878
Maria the Witch,0,False,2879
Cat on a Diet,0,False,2880
Drift (Over) Drive,0,False,2881
LYDIA: SWEET DREAMS,0,False,2882
Brine,0,False,2883
Bad Caterpillar,0,False,2884
XCavalypse,0,False,2885
Blast Brawl 2,0,False,2886
Spectrubes,0,False,2887
Sparkle ZERO,0,False,2888
RePete,0,False,2889
Share,0,False,2890
Mr Nibbles Forever,0,False,2891
X-17,0,False,2892
Red Risk,0,False,2893
Fibbage XL,0,False,2894
"Destiny's Princess: A War Story, A Love Story",13,False,2895
My Secret Pets!,13,False,2896
Pub Encounter,13,False,2897
The Men of Yoshiwara: Ohgiya,13,False,2898
Blink,0,False,2899
Zasa - An AI Story,0,False,2900
IKEA VR Experience,0,True,2901
Redeemer: Enhanced Edition,0,False,2902
Paper Train Traffic,0,False,2903
VA-11 Hall-A: Cyberpunk Bartender Action,0,False,2904
Lost Cosmonaut,0,False,2905
Regeria Hope Episode 1,0,True,2906
Bunny Bounce,0,False,2907
Zombie Training Simulator,0,False,2908
Space Pilgrim Episode IV: Sol,0,False,2909
Neighborhorde,0,False,2910
Skeet: VR Target Shooting,0,True,2911
Diluvion: Resubmerged,0,False,2912
Transport Fever,0,False,2913
Blossom Tales: The Sleeping King,0,False,2914
Splasher,0,False,2915
Mindball Play,0,False,2916
Glitchrunners,0,False,2917
Night Blights,0,False,2918
The Huntsman: Winter's Curse,0,True,2919
Grimsfield,0,False,2920
Farming Simulator 17,0,False,2921
Watch_Dogs® 2,0,False,2922
XLR,0,False,2923
Where the Water Tastes Like Wine,0,False,2924
Trawl,0,False,2925
Silver Bullet: Prometheus,0,False,2926
Sabres of Infinity,0,False,2927
Sophie's Curse,0,False,2928
Onechanbara Z2: Chaos,16,False,2929
Doctor Watson - Treasure Island,0,False,2930
Doctor Watson - The Riddle of the Catacombs,0,False,2931
Blaster Simulator,0,False,2932
Highland Warriors,0,False,2933
New York Taxi Simulator,0,False,2934
New York Bus Simulator,0,False,2935
Rail Cargo Simulator,0,False,2936
Smash Up,0,False,2937
Infinite Mini Golf,0,False,2938
Just Dance 2017,0,False,2939
Grove - VR Browsing Experience,0,False,2940
7 Mages,0,False,2941
Magi Trials,0,False,2942
Settled,18,False,2943
Airport Madness 3D,0,False,2944
Love Language Japanese,0,False,2945
Toy Plane Heroes,0,False,2946
Asher,0,False,2947
Wizard of Legend,0,False,2948
Stellar Monarch,0,False,2949
CitiesCorp Concept - Build Everything on Your Own,0,False,2950
Jalopy,0,False,2951
Blade Arcus from Shining: Battle Arena,0,False,2952
Operation KREEP,0,False,2953
ecotone,0,False,2954
Mantis Burn Racing®,0,False,2955
Happy Critters,0,False,2956
Bunker Punks,0,False,2957
Watson's Watch,0,False,2958
Void Raiders,0,False,2959
The Stargazers,0,False,2960
Battle Islands: Commanders,0,True,2961
Sorcery! Part 3,0,False,2962
Paintey,0,False,2963
Tatsu,0,False,2964
Tasty Planet: Back for Seconds,0,False,2965
The Average Everyday Adventures of Samantha Browne,0,True,2966
Smell Of Death,0,False,2967
The Haunting of Billy Classic,0,False,2968
Expeditions: Viking,0,False,2969
Tiny Knight,0,False,2970
Lost girl`s [diary],16,True,2971
Might and Magic: Heroes VII – Trial by Fire,0,False,2972
Atomic Space Command,0,False,2973
Seinarukana -The Spirit of Eternity Sword 2-,0,False,2974
Void 21,0,False,2975
ALONE IN SPACE,0,False,2976
Skautfold: Shrouded in Sanity,0,False,2977
SpellKnights,0,True,2978
Bloons TD Battles,0,True,2979
Endciv,0,False,2980
TRAPPED,0,False,2981
Battle Crust,0,False,2982
Inexistence,0,False,2983
Cologne,0,False,2984
Mimpi Dreams,0,True,2985
NO THING,0,False,2986
Concrete and Steel,0,False,2987
Combat Racers,0,False,2988
Death Stair,0,False,2989
UBERMOSH:BLACK,0,False,2990
Let's Eat! Seaside Cafe,0,False,2991
SPATIAL SOUND CARD,0,False,2992
Ad Exitum,0,False,2993
Nova Nukers!,0,False,2994
Frozen Synapse 2,0,False,2995
Auralux: Constellations,0,False,2996
Sonicomi,0,False,2997
Bonsai,0,False,2998
Unhack 2,0,False,2999
Techwars Online,0,False,3000
Princess Edge - Dragonstone,0,False,3001
Strike Force: Desert Thunder,0,False,3002
Asteroid Bounty Hunter,0,False,3003
Mindless Running,0,False,3004
Hypersensitive Bob,0,False,3005
Alice's Patchwork,0,False,3006
Jumpix Jump,0,False,3007
Battleships at Dawn!,0,False,3008
HACK_IT,0,False,3009
Find Out,0,False,3010
24 Hours 'til Rescue,0,False,3011
Zeus vs Monsters - Math Game for kids,0,False,3012
Scapeland,0,False,3013
Moor,0,False,3014
Broken Dreams,0,False,3015
Leave Me Alone: A Trip To Hell,0,False,3016
Light Repair Team #4,0,False,3017
The Inner Sea,0,False,3018
Ruckus Ridge VR Party,0,False,3019
This Is the Police,0,False,3020
The Daring Mermaid Expedition,0,False,3021
Tross,0,False,3022
Riptide GP: Renegade,0,False,3023
Loot Rascals,0,False,3024
S2ENGINE HD,0,False,3025
Burokku Girls,18,False,3026
Super Night Riders,0,False,3027
Coffee Pot Terrarium,0,False,3028
Legacy of the Elder Star,0,True,3029
Hero Generations: ReGen,0,False,3030
Malus Code,16,False,3031
Red Comrades 2: For the Great Justice. Reloaded,0,False,3032
The Treasures of Montezuma 5,0,False,3033
Tokyo Babel,0,False,3034
Artificial Defense,0,False,3035
LASTFIGHT,0,False,3036
Star Sky 2,0,False,3037
DreamBreak,0,False,3038
Antenna,0,True,3039
Wailing Heights,0,False,3040
Fantasy Tales Online,0,True,3041
Endless Burst,0,False,3042
The Minims,0,False,3043
STRAFE: Gold Edition,0,False,3044
UFO Online: Invasion,0,True,3045
Magic Potion Explorer,0,False,3046
Victory and Glory: Napoleon,0,False,3047
Insane Insects: The Inception,0,False,3048
Armored Warfare,0,True,3049
Age of Gladiators,0,False,3050
The SoulKeeper VR,0,False,3051
Alone K.W.,0,False,3052
Drawful 2,0,False,3053
Pinball FX3,0,True,3054
Dyadic,0,False,3055
Mind Dead,0,False,3056
Switchcars,0,False,3057
Iron Madness,0,True,3058
Sprinter,0,False,3059
Pointless,0,True,3060
STAR WARS™ Rebellion,0,False,3061
VALENS,0,False,3062
Jelly Killer,0,False,3063
Obscuritas,0,False,3064
Fragmented,0,False,3065
I am Setsuna,0,False,3066
ScriptVOX Studio,0,False,3067
OutDrive,0,False,3068
Babel: Tower to the Gods,0,False,3069
Talewind,0,False,3070
Pharaoh Rebirth+,0,False,3071
Assault Suit Leynos,0,False,3072
Sometimes Always Monsters,0,False,3073
The Incredible Baron,0,False,3074
Mesel,0,False,3075
Survival Zombies The Inverted Evolution,0,False,3076
Epic battles within 5 seconds!,0,True,3077
Story of a Cube,0,False,3078
Cube Destroyer,0,False,3079
Drawn Story,0,False,3080
Spellbind : Luppe's tale,0,False,3081
Trial by Viking,0,False,3082
1943 Megami Strike,0,False,3083
Mysteries of the Past: Shadow of the Daemon Collector's Edition,0,False,3084
The Count Lucanor,0,False,3085
Story Of the Survivor,0,False,3086
Mount Your Friends 3D: A Hard Man is Good to Climb,0,False,3087
Polandball: Can into Space!,0,False,3088
Silver Creek Falls - Chapter 3,0,False,3089
Overpower,0,False,3090
Banzai Escape,0,False,3091
Super Kitty Boing Boing,0,False,3092
Wolfsong,0,False,3093
True Fear: Forsaken Souls Part 1,0,False,3094
Escape: Sierra Leone,0,False,3095
Absence,0,False,3096
Ara Fell: Enhanced Edition,0,False,3097
The Brookhaven Experiment,0,False,3098
Sweet F. Cake,0,False,3099
Niche - a genetics survival game,0,False,3100
Void Vikings,0,False,3101
The Lost Heir 2: Forging a Kingdom,0,False,3102
The Lost Heir: The Fall of Daria,0,False,3103
Clouds & Sheep 2,0,False,3104
Heroes of Loot 2,0,False,3105
Risky Rescue,0,False,3106
Royal Heroes,0,False,3107
Control Craft 2,0,False,3108
Lucid9: Inciting Incident,0,True,3109
Falling Stars: War of Empires,0,False,3110
Space Pilgrim Episode III: Delta Pavonis,0,False,3111
Until I Have You,0,False,3112
Tavern Tycoon - Dragon's Hangover,0,False,3113
Midair,0,True,3114
SteelLIFE,0,False,3115
Of Carrots And Blood,0,False,3116
Ships 2017,0,False,3117
BLUE REVOLVER,0,False,3118
Rock-N-Rogue: A Boo Bunny Plague Adventure,0,False,3119
'n Verlore Verstand,0,False,3120
Unending Galaxy,0,False,3121
XO-Planets,0,False,3122
Street Posse Showdown,0,False,3123
Terrarium Land,0,False,3124
Random Access Murder,0,False,3125
Hyper Box,0,False,3126
"Hack, Slash & Backstab",0,False,3127
Legends of Callasia,0,True,3128
XBlaze Lost: Memories,0,False,3129
Stories: The Path of Destinies,0,False,3130
Corpo Tale,0,False,3131
Rewind,0,False,3132
Learn Japanese To Survive! Hiragana Battle,0,False,3133
Shepherds of the Abyss,0,False,3134
SCORE,0,False,3135
Rush Rover,0,False,3136
Drizzlepath: Genie,0,False,3137
Dynetzzle Extended,0,False,3138
Infinitesimal Point,0,False,3139
Zenith,0,False,3140
Valentino Rossi The Game,0,False,3141
Star Rogue,0,False,3142
3DF Zephyr Lite Steam Edition,0,False,3143
ARENA 3D,0,False,3144
GOD EATER 2 Rage Burst,0,False,3145
LEGO® STAR WARS™: The Force Awakens,0,False,3146
Gravity Compass,0,False,3147
Jerry Rice & Nitus' Dog Football,0,False,3148
One Troll Army,0,True,3149
Heroes of Shadow Guard,0,True,3150
Poly Towns,0,False,3151
Friday the 13th: The Game,0,False,3152
Earth Space Colonies,0,False,3153
Project Graviton,0,False,3154
Party Jousting,0,True,3155
Tricky Towers,0,False,3156
PIXELMAN,0,False,3157
PulseCharge,0,False,3158
AI: Rampage,0,False,3159
Dead6hot,0,False,3160
Shakes and Fidget,0,True,3161
Surfingers,0,False,3162
Defend Felinearth,0,False,3163
Root Double -Before Crime * After Days- Xtend Edition,0,False,3164
Super Mustache,0,False,3165
Castle Heist: Chapter 1,0,False,3166
Toys of War,0,False,3167
Vanquish: The Adventures of Lady Exton,0,False,3168
HoPiKo,0,False,3169
The Secret Order 3: Ancient Times,0,False,3170
ZeGame,0,False,3171
A Blind Legend,0,False,3172
Melon Simulator™,0,False,3173
GoNNER (GONNER2 Out Now!),0,False,3174
SQUIDS FROM SPACE,13,True,3175
State of Mind,0,False,3176
Venture Kid,0,False,3177
Magic Flute,0,False,3178
Blossoms Bloom Brightest,0,True,3179
Roadclub: League Racing,0,False,3180
Inside: Before Birth,0,False,3181
Mosaic Maze,0,False,3182
GUILTY GEAR 2 -OVERTURE-,0,False,3183
WITCH-BOT MEGLILO,0,False,3184
MEMENTO,0,False,3185
MOAI 3: Trade Mission Collector's Edition,0,False,3186
Space Rift - Episode 1,0,False,3187
Wobbly Jungle,0,False,3188
My Night Job,0,False,3189
The Lion's Song: Episode 1 - Silence,0,True,3190
The Amazing Adventures of Ash - Afterparty,0,False,3191
Chill the Piro,0,False,3192
The Hunt,0,False,3193
A House of Many Doors,0,False,3194
The Legend of Heroes: Trails in the Sky the 3rd,0,False,3195
A More Beautiful World - A Kinetic Visual Novel,0,False,3196
Tempest Citadel,0,False,3197
Waltz of the Wizard (Legacy demo),0,True,3198
Stellar Stars,0,False,3199
Arctic alive,0,False,3200
Tank Brawl,0,False,3201
Quar: Battle for Gate 18,0,False,3202
Raw Data,0,False,3203
Kiya,0,True,3204
Robo's World: The Zarnok Fortress,0,False,3205
Prison Run and Gun,0,False,3206
Heroes of the Seven Seas VR,0,False,3207
Gamma Bros,0,True,3208
Soup: the Game,0,False,3209
Firebird - La Peri,0,False,3210
Diaries of a Spaceport Janitor,0,False,3211
Worlds of Chaos: Invasion,0,False,3212
Line of Sight,0,True,3213
Bullshot,0,False,3214
RefRain - prism memories -,0,False,3215
Lovely Planet Arcade,0,False,3216
Nadia Was Here,0,False,3217
Medusa's Labyrinth,0,True,3218
Empire of the Gods,0,False,3219
The Panic Room. House of secrets,0,True,3220
Spacelords,16,True,3221
A-10 VR,0,False,3222
Detached,0,False,3223
Melancholy Republic,0,False,3224
Ultimate Arena FPS,0,False,3225
Civil War: 1863,0,False,3226
Sudoku Quest,0,False,3227
Children of Zodiarcs,0,False,3228
Trials of the Blood Dragon,0,False,3229
Pierhead Arcade,0,False,3230
The Final Station,0,False,3231
"My Tower, My Home",0,True,3232
apartment: a separated place,0,False,3233
VIOLET: Space Mission,0,False,3234
10 Second Ninja X,0,False,3235
Binaries,0,False,3236
The Preposterous Awesomeness of Everything,0,False,3237
Philia : the Sequel to Elansar,0,False,3238
2Dark,18,False,3239
Rusty Lake Hotel,0,False,3240
Rush for gold: Alaska,0,False,3241
Medieval Playground,0,False,3242
Deadhunt,0,False,3243
Planet Stronghold: Colonial Defense,0,False,3244
We Know the Devil,0,False,3245
Campus Notes - forget me not.,0,False,3246
Hidden Folks,0,False,3247
Operation: Matriarchy,0,False,3248
NotCoD™,0,False,3249
Octahedron: Transfixed Edition,0,False,3250
